transaction_id,transaction_ts,customer_id,customer_name,gender,age,signup_date,county,town,merchant_id,merchant_name,category,product,quantity,unit_price_kes,discount_pct,amount_kes,delivery_fee_kes,channel,payment_method,device_os,status,rating,session_id,delivery_days
TXN204662,2025-09-02 19:05:50,CUST6581,Halima Amollo,Female,32,2025-04-10,Nairobi,Langata,MER1101,Soko Hub,Groceries,Milk 500ml x12,1,1537.0,0,1537.0,350,Mobile App,Airtel Money,Android,Completed,,SES704660,2
TXN201331,2025-09-02 19:06:50,CUST6364,Wekesa Nzioka,Male,18,2024-03-24,Nakuru,Lanet,MER1045,Baraka Dukas,Groceries,Green Grams 1kg,2,2082.0,5,3955.8,100,USSD,Airtel Money,Feature Phone,Cancelled,,SES701331,
TXN210090,2025-09-02 19:18:10,CUST6667,Mwikali Githinji,Female,31,2025-08-14,Kajiado,Ongata Rongai,MER1028,Amani Agencies,Airtime & Data,Airtime Voucher 250,2,1185.0,0,2370.0,0,Mobile App,M-Pesa,Web Browser,Completed,,SES710084,
TXN202354,2025-09-02 19:58:46,CUST5791,Wekesa Kiptoo,Male,34,2025-07-27,Nyeri,Othaya,MER1026,Safi Stores,Agriculture,Poultry Feed 20kg,1,9892.0,10,8902.8,200,USSD,M-Pesa,Feature Phone,Completed,,SES702353,2
TXN212618,2025-09-02 20:06:48,CUST5359,Wekesa Muriuki,Male,32,2025-03-19,Kiambu,Kikuyu,MER1073,Chapa Enterprises,Transport,Shuttle Ticket,2,396.0,0,792.0,0,USSD,Card,Android,Completed,5,SES712610,
TXN209714,2025-09-02 20:26:15,CUST5988,Cherono Amollo,Female,40,2024-04-20,Kilifi,Kilifi Town,MER1080,Furaha Agencies,Airtime & Data,Safaricom Airtime 100,1,756.0,0,756.0,0,Agent Outlet,Bank Transfer,Android,Completed,5,SES709708,
TXN200049,2025-09-02 20:27:42,CUST6133,Wanjiku Sang,Female,29,2024-11-27,Kakamega,Mumias,MER1039,Bora Mart,Groceries,Rice Pishori 5kg,2,1017.0,15,1728.9,150,Web,M-Pesa,Android,Completed,4,SES700050,3
TXN204378,2025-09-02 20:54:46,CUST6366,Maina Mutua,Male,31,2024-05-29,Kiambu,Limuru,MER1013,Amani Supplies,Food & Beverage,Mandazi Pack,1,972.0,5,923.4,300,Web,M-Pesa,Android,Completed,,SES704377,1
TXN201421,2025-09-02 21:54:54,CUST5364,Maina Mutua,Male,21,2024-05-31,Nairobi,Langata,MER1098,Mizizi Mart,Fashion,Maasai Shuka,2,5980.0,15,10166.0,300,Agent Outlet,Airtel Money,Android,Completed,4,SES701421,5
TXN204145,2025-09-02 22:57:59,CUST5668,Odhiambo Koech,Male,20,2024-11-28,Kajiado,Kitengela,MER1119,Mizizi Agencies,Airtime & Data,Telkom Bundle 5GB,4,1325.0,15,4505.0,0,Web,Airtel Money,Android,Completed,,SES704144,
TXN209740,2025-09-02 23:51:23,CUST5641,Yusuf Juma,Male,23,2025-06-17,Mombasa,Likoni,MER1047,Safi Ltd,Airtime & Data,Safaricom Data 10GB,10,1497.0,0,14970.0,0,Agent Outlet,,Android,Completed,2,SES709734,
TXN202228,2025-09-03 05:23:19,CUST6729,Baraka Chege,Male,31,2025-02-12,Nairobi,Ruaraka,MER1117,Heri Stores,Airtime & Data,Airtime Voucher 250,1,744.0,0,744.0,0,Agent Outlet,Cash,Android,Completed,4,SES702227,
TXN205644,2025-09-03 06:10:16,CUST5649,Mwende Ouma,Female,34,2024-09-27,Machakos,Athi River,MER1111,Nuru Enterprises,Utilities,Internet Monthly,1,3560.0,20,2848.0,0,USSD,M-Pesa,Feature Phone,Completed,4,SES705642,
TXN200772,2025-09-03 07:27:31,CUST5568,Naliaka Nzioka,Female,18,2024-01-14,Nairobi,Kilimani,MER1112,Safi Mart,Groceries,Green Grams 1kg,1,1983.0,0,1983.0,250,Web,Airtel Money,Android,Completed,,SES700772,2
TXN203344,2025-09-03 08:04:06,CUST5395,Mwangi Cheruiyot,Male,33,2025-05-03,Uasin Gishu,Eldoret Town,MER1091,Safi Mart,Groceries,Green Grams 1kg,1,1723.0,0,1723.0,0,Mobile App,Airtel Money,Android,Completed,5,SES703343,
TXN200625,2025-09-03 08:21:00,CUST5728,Kiplagat Wachira,Male,26,2025-03-20,Kiambu,Limuru,MER1113,Chapa Collection,Airtime & Data,Safaricom Data 10GB,2,114.0,25,171.0,0,Mobile App,Airtel Money,iOS,Completed,4,SES700625,
TXN213833,2025-09-03 08:24:01,CUST6213,Kiprop Langat,Male,41,2025-06-15,  Nairobi ,Kasarani,MER1096,Pamoja Mart,Groceries,Unga Maize Flour 2kg,4,648.0,0,2592.0,250,Mobile App,M-Pesa,Android,Completed,4,SES713824,3
TXN208215,2025-09-03 08:52:37,CUST5581,Njoki Kiptoo,Female,22,2024-09-17,Uasin Gishu,Kapsoya,MER1009,Bora Collection,Health & Beauty,Face Wash,8,3014.0,0,24112.0,350,USSD,Card,Android,Completed,3,SES708211,1
TXN208179,2025-09-03 09:25:15,CUST6678,Rotich Ali,Male,33,2025-05-04,Machakos,Athi River,MER1094,Bidii Collection,Health & Beauty,Braiding Hair Pack,1,2037.0,15,1731.45,300,USSD,Airtel Money,Web Browser,Failed,,SES708175,
TXN203101,2025-09-03 09:52:24,CUST5723,Muthoni Osoro,Female,28,2024-05-22,Nairobi,Ruaraka,MER1023,Rafiki Ltd,Airtime & Data,Airtime Voucher 250,2,1306.0,0,2612.0,0,Agent Outlet,Cash,Android,Refunded,,SES703100,
TXN212763,2025-09-03 10:29:52,CUST5220,Halima Githinji,Female,31,2024-02-11,Kisumu,Nyalenda,MER1075,Heri Agencies,Health & Beauty,Vitamin C Tablets,1,2686.0,0,2686.0,250,USSD,Cash,Android,Completed,4,SES712755,4
TXN209029,2025-09-03 11:10:05,CUST5136,Abdi Mburu,Male,26,2024-01-22,Nairobi,Karen,MER1006,Mizizi Traders,Utilities,Water Bill,3,4746.0,25,10678.5,0,Agent Outlet,Cash,Android,Completed,5,SES709024,
TXN201153,2025-09-03 11:19:50,CUST5846,Yusuf Muriuki,Male,36,2025-07-28,Nakuru,Lanet,MER1090,Rafiki Collection,Financial Services,Loan Repayment,1,7136.0,0,7136.0,0,USSD,M-Pesa,Feature Phone,Failed,,SES701153,
TXN211781,2025-09-03 11:34:25,CUST6757,Salim Owino,Male,40,2024-02-02,mombasa,Mvita,MER1047,Safi Ltd,Airtime & Data,Airtel Data 2GB,2,157.0,0,314.0,0,USSD,M-Pesa,Feature Phone,Completed,,SES711774,
TXN204649,2025-09-03 12:01:30,CUST5631,Chepkorir Okoth,Female,41,2025-04-27,Kakamega,Malava,MER1104,Twiga Hub,Transport,Ride Hailing Trip,2,2957.0,0,5914.0,0,Web,M-Pesa,Android,Completed,4,SES704648,
TXN208331,2025-09-03 12:52:21,CUST6105,Amina Cheruiyot,Female,49,2024-10-25,Machakos,Athi River,MER1073,Chapa Enterprises,Transport,Ride Hailing Trip,1,1207.0,20,965.6,0,Mobile App,Card,Android,Failed,,SES708327,
TXN200852,2025-09-03 13:00:13,CUST5467,Mwende Amollo,Female,22,2025-04-10,Nakuru,Bahati,MER1087,Zawadi Stores,Agriculture,Poultry Feed 20kg,1,11073.0,0,11073.0,250,USSD,M-Pesa,Android,Completed,,SES700852,1
TXN203176,2025-09-03 13:30:21,CUST6056,Yusuf Langat,Male,26,2025-06-07,Nairobi,Embakasi,MER1096,Pamoja Mart,Groceries,Sukari 1kg,2,2188.0,0,4376.0,300,Mobile App,Airtel Money,Android,Completed,,SES703175,4
TXN200297,2025-09-03 13:30:48,CUST5978,Fatuma Osoro,Female,30,2024-09-22,Kisumu,Kondele,MER1107,Mama Enterprises,Health & Beauty,Braiding Hair Pack,1,240.0,0,240.0,150,Mobile App,M-Pesa,Android,Completed,5,SES700298,4
TXN205636,2025-09-03 14:16:34,CUST5974,Omondi Juma,Male,42,2025-04-30,Nairobi,Kilimani,MER1096,Pamoja Mart,Groceries,Cooking Oil 3L,1,775.0,0,775.0,100,Web,M-Pesa,Android,Completed,,SES705634,1
TXN208884,2025-09-03 14:38:05,CUST6524,Njoroge Koech,Male,30,2025-04-28,Nakuru,Njoro,MER1087,Zawadi Stores,Agriculture,Poultry Feed 20kg,1,7245.0,0,7245.0,150,Mobile App,M-Pesa,Android,Completed,,SES708879,1
TXN204743,2025-09-03 15:46:55,CUST5432,Barasa Wachira,Male,25,2025-05-26,Kisumu,Kondele,MER1075,Heri Agencies,Health & Beauty,Vitamin C Tablets,1,1605.0,15,1364.25,250,USSD,Airtel Money,Android,Completed,,SES704741,1
TXN205029,2025-09-03 16:05:18,CUST5974,Omondi Juma,Male,42,2025-04-30,Nairobi,Kilimani,MER1100,Pamoja Dukas,Food & Beverage,Chapati Pack,1,710.0,0,710.0,350,USSD,M-Pesa,Android,Completed,4,SES705027,3
TXN205977,2025-09-03 16:30:57,CUST6757,Salim Owino,Male,40,2024-02-02,Mombasa,Mvita,MER1086,Tumaini Supplies,Utilities,DSTV Subscription,2,625.0,5,1187.5,0,Agent Outlet,Airtel Money,Feature Phone,Completed,,SES705975,
TXN206292,2025-09-03 17:36:52,CUST5926,Awuor Wachira,Female,32,2025-07-08,Nairobi,Ruaraka,MER1091,Safi Mart,Groceries,Cooking Oil 3L,1,1241.0,0,1241.0,150,MOBILE APP,M-Pesa,Android,Completed,5,SES706289,2
TXN211385,2025-09-03 17:39:03,CUST6537,Akinyi Wachira,Female,29,2024-09-21,Nairobi,Westlands,MER1100,Pamoja Dukas,Food & Beverage,Nyama Choma Platter,3,1091.0,0,3273.0,200,Agent Outlet,Cash,Android,Completed,3,SES711378,1
TXN205709,2025-09-03 17:42:38,CUST5224,Jepkosgei Ouma,Female,24,2024-09-17,Kakamega,Kakamega Town,MER1080,Furaha Agencies,Airtime & Data,Safaricom Data 10GB,2,1025.0,0,2050.0,0,USSD,M-Pesa,Web Browser,Completed,,SES705707,
TXN213337,2025-09-03 17:43:10,CUST5236,Mueni Owino,Female,30,2024-01-03,  Machakos ,Machakos Town,MER1034,Tumaini Mart,Transport,Ride Hailing Trip,1,1303.0,10,1172.7,0,Mobile App,M-Pesa,Android,Refunded,,SES713329,
TXN214651,2025-09-03 17:50:29,CUST5569,Otieno Simiyu,Male,28,2024-06-18,Machakos,Mlolongo,MER1108,Bidii Supplies,Food & Beverage,Mandazi Pack,5,753.0,0,3765.0,200,USSD,M-Pesa,Feature Phone,Completed,,SES714642,7
TXN205322,2025-09-03 17:54:14,CUST6348,Muthoni Osoro,Female,39,2024-05-02,Kiambu,Kikuyu,MER1098,Mizizi Mart,Fashion,Sports Sneakers,1,6199.0,10,5579.1,150,USSD,M-Pesa,iOS,Completed,,SES705320,4
TXN211180,2025-09-03 17:58:03,CUST6399,Nasimiyu Cheruiyot,Female,40,2024-12-09,Nairobi,Embakasi,MER1033,Bora Traders,Transport,Ride Hailing Trip,1,2923.0,5,2776.85,0,Mobile App,M-Pesa,Web Browser,Completed,,SES711173,
TXN211180,2025-09-03 17:58:03,CUST6399,Nasimiyu Cheruiyot,Female,40,2024-12-09,Nairobi,Embakasi,MER1033,Bora Traders,Transport,Ride Hailing Trip,1,2923.0,5,2776.85,0,Mobile App,M-Pesa,Web Browser,Completed,,SES711173,
TXN213099,2025-09-03 18:08:26,CUST5664,Naliaka Juma,Female,20,2025-06-27,Uasin Gishu,Langas,MER1090,Rafiki Collection,Financial Services,Loan Repayment,1,16876.0,0,16876.0,0,MOBILE APP,Airtel Money,Android,Completed,5,SES713091,
TXN213365,2025-09-03 18:10:44,CUST6265,Njoki Chege,Female,36,2025-04-05,Nakuru,Njoro,MER1055,Imani Collection,Airtime & Data,Telkom Bundle 5GB,1,1446.0,5,1373.7,0,Web,M-Pesa,Android,Completed,4,SES713357,
TXN213076,2025-09-03 18:35:09,CUST5688,Nekesa Nzioka,Female,42,2025-01-11,Kiambu,Thika,MER1113,Chapa Collection,Airtime & Data,Safaricom Airtime 100,1,1325.0,0,1325.0,0,Web,M-Pesa,Android,Completed,,SES713068,
TXN213171,2025-09-03 18:59:46,CUST6675,Njoroge Koech,Male,24,2024-09-26,Kisumu,Mamboleo,MER1007,Bora Ltd,Fashion,Maasai Shuka,3,1102.0,10,2975.4,300,USSD,Bank Transfer,Web Browser,Completed,2,SES713163,7
TXN214390,2025-09-03 19:00:06,CUST5463,Adhiambo Muriuki,Female,40,2025-05-07,Uasin Gishu,Eldoret Town,MER1060,Jamii Stores,Airtime & Data,Telkom Bundle 5GB,1,1327.0,10,1194.3,0,Agent Outlet,Cash,Android,Completed,,SES714381,
TXN203564,2025-09-03 19:00:49,CUST5463,Adhiambo Muriuki,Female,40,2025-05-07,Uasin Gishu,Eldoret Town,MER1063,Rafiki Ltd,Agriculture,Knapsack Sprayer,8,6100.0,20,39040.0,150,Mobile App,Cash,Android,Completed,,SES703563,2
TXN200219,2025-09-03 19:08:24,CUST5930,Otieno Kiptoo,Male,30,2025-08-30,Nairobi,Westlands,MER1048,Jamii Agencies,Fashion,Denim Jacket,1,6104.0,0,6104.0,150,Mobile App,M-Pesa,Android,Completed,,SES700220,2
TXN201229,2025-09-03 19:57:57,CUST5218,Yusuf Ali,Male,33,2023-12-11,Kisumu,Mamboleo,MER1012,Rafiki Traders,Airtime & Data,Airtime Voucher 250,1,549.0,5,521.55,0,Mobile App,M-Pesa,iOS,Completed,,SES701229,
TXN202365,2025-09-03 20:06:39,CUST6154,Maina Koech,Male,25,2025-08-12,Nakuru,Njoro,MER1036,Furaha Ltd,Transport,Matatu Fare,1,2553.0,0,2553.0,0,Agent Outlet,Cash,Android,Completed,,SES702364,
TXN206139,2025-09-03 20:16:34,CUST6484,Yusuf Koech,Male,45,2024-04-29,Nairobi,Langata,MER1069,Soko Ltd,Financial Services,Savings Deposit,3,13849.0,5,39469.65,0,Web,M-Pesa,Android,Completed,5,SES706136,
TXN213787,2025-09-03 20:22:30,CUST5236,Mueni Owino,Female,30,2024-01-03,Machakos,Machakos Town,MER1034,Tumaini Mart,Transport,Boda Ride,4,2305.0,0,9220.0,0,Mobile App,M-Pesa,Android,Completed,,SES713778,
TXN207826,2025-09-03 20:27:04,CUST6752,Baraka Sang,Male,27,2025-05-19,Nairobi,Westlands,MER1004,Twiga Ltd,Financial Services,Savings Deposit,1,2850.0,0,2850.0,0,USSD,M-Pesa,Android,Completed,,SES707823,
TXN208221,2025-09-03 20:48:14,CUST5277,Njoroge Wachira,Male,28,2024-03-03,Meru,Timau,MER1009,Bora Collection,Health & Beauty,Shea Butter 250g,1,2407.0,0,2407.0,300,Mobile App,M-Pesa,Android,Completed,,SES708217,1
TXN205658,2025-09-03 21:29:40,CUST5568,Naliaka Nzioka,Female,18,2024-01-14,Nairobi,Kilimani,MER1083,Imani Agencies,Health & Beauty,Shea Butter 250g,1,3497.0,0,3497.0,150,Web,M-Pesa,Android,Completed,2,SES705656,3
TXN210882,2025-09-03 21:32:54,CUST6049,Omondi Juma,Male,,2024-04-03,Kakamega,Malava,MER1000,Baraka Mart,Groceries,Unga Maize Flour 2kg,2,255.0,0,510.0,250,Mobile App,M-Pesa,iOS,Completed,,SES710875,2
TXN203596,2025-09-04 07:24:59,CUST5299,Nasimiyu Mutua,Female,43,2023-12-04,Meru,Timau,MER1010,Twiga Supplies,Airtime & Data,Telkom Bundle 5GB,-2,254.0,0,508.0,0,USSD,Airtel Money,iOS,Completed,,SES703595,
TXN206269,2025-09-04 08:17:06,CUST6164,Kipchumba Ogutu,Male,25,2025-04-16,Uasin Gishu,Langas,MER1073,Chapa Enterprises,Transport,Shuttle Ticket,1,640.0,0,640.0,0,Mobile App,M-Pesa,iOS,Completed,,SES706266,
TXN203493,2025-09-04 08:23:16,CUST5845,Kanini Bett,Female,31,2024-08-10,Kajiado,Ongata Rongai,MER1087,Zawadi Stores,Agriculture,Knapsack Sprayer,1,10094.0,0,10094.0,0,Mobile App,M-Pesa,Android,Completed,,SES703492,
TXN206720,2025-09-04 08:30:57,CUST6394,Mutuku Muriuki,Male,33,2025-04-21,Kakamega,Kakamega Town,MER1052,Tumaini Traders,Groceries,Cooking Oil 3L,1,1235.0,0,1235.0,200,Agent Outlet,M-Pesa,Feature Phone,Completed,4,SES706717,2
TXN211821,2025-09-04 09:07:14,CUST6216,Jepkosgei Wachira,Female,28,2025-03-10,Mombasa,Mvita,MER1044,Nuru Supplies,Transport,Ride Hailing Trip,1,748.0,0,748.0,0,Mobile App,M-Pesa,iOS,Completed,4,SES711814,
TXN213867,2025-09-04 09:07:37,CUST6010,Atieno Njuguna,Female,31,2024-01-13,Kisumu,Milimani,MER1077,Jamii Mart,Food & Beverage,Pilau Serving,1,378.0,0,378.0,0,Agent Outlet,Cash,Android,Failed,,SES713858,
TXN214331,2025-09-04 09:24:46,CUST6347,Maina Mutua,Male,45,2025-03-12,Kiambu,Thika,MER1009,Bora Collection,Health & Beauty,Face Wash,1,3655.0,0,3655.0,200,Mobile App,M-Pesa,Android,Completed,,SES714322,2
TXN208072,2025-09-04 09:32:36,CUST6696,Nekesa Langat,Female,21,2023-12-18,kajiado,Kitengela,MER1100,Pamoja Dukas,Food & Beverage,Pilau Serving,1,1658.0,0,1658.0,250,USSD,Cash,Web Browser,Pending,,SES708068,
TXN201175,2025-09-04 09:53:52,CUST5606,Kiplagat Karanja,Male,18,2025-01-29,  Bungoma ,Kimilili,MER1051,Nuru Ltd,Groceries,Rice Pishori 5kg,4,1430.0,0,5720.0,150,USSD,M-Pesa,Feature Phone,Completed,3,SES701175,3
TXN209583,2025-09-04 11:55:22,CUST6547,Kariuki Ogutu,Male,37,2025-06-21,Nakuru,Naivasha,MER1075,Heri Agencies,Health & Beauty,Face Wash,1,304.0,0,304.0,350,Web,Cash,Android,Completed,,SES709577,2
TXN211878,2025-09-04 12:46:27,CUST6028,Zawadi Karanja,Female,19,2024-11-27,Meru,Maua,MER1010,Twiga Supplies,Airtime & Data,Airtel Data 2GB,8,443.0,0,3544.0,0,Mobile App,M-Pesa,Android,Completed,5,SES711870,
TXN211085,2025-09-04 12:48:30,CUST6070,Mwangi Muriuki,Male,25,2025-03-13,Mombasa,Mvita,MER1083,Imani Agencies,Health & Beauty,Shea Butter 250g,4,997.0,10,3589.2,250,MOBILE APP,M-Pesa,Android,Completed,5,SES711078,4
TXN212090,2025-09-04 14:01:27,CUST5586,Kamau Cheruiyot,Male,30,2025-01-13,Nakuru,Bahati,MER1036,Furaha Ltd,Transport,Ride Hailing Trip,3,339.0,0,1017.0,0,Mobile App,M-Pesa,Android,Completed,,SES712082,
TXN204951,2025-09-04 14:19:47,CUST5052,Rotich Kiptoo,Male,34,2024-10-04,Nairobi,Westlands,MER1096,Pamoja Mart,Groceries,Cooking Oil 3L,1,233.0,10,209.7,0,Agent Outlet,Cash,Android,Completed,,SES704949,
TXN211144,2025-09-04 14:35:18,CUST6339,Akinyi Chege,Female,44,2025-08-10,Nakuru,Njoro,MER1047,Safi Ltd,Airtime & Data,Airtel Data 2GB,1,57.0,0,57.0,0,Agent Outlet,Bank Transfer,iOS,Completed,,SES711137,
TXN210975,2025-09-04 15:13:19,CUST5094,Rotich Njuguna,Male,37,2024-11-06,Mombasa,Kisauni,MER1016,Baraka Traders,Airtime & Data,Airtime Voucher 250,1,800.0,0,800.0,0,Mobile App,M-Pesa,Android,Completed,4,SES710968,
TXN210211,2025-09-04 15:35:25,CUST6381,Salim Kimani,Male,38,2024-04-13,Nairobi,Langata,MER1021,Twiga Collection,Groceries,Unga Maize Flour 2kg,10,2399.0,0,23990.0,100,Agent Outlet,M-Pesa,iOS,Completed,,SES710205,7
TXN213931,2025-09-04 15:46:15,CUST6011,Jepkosgei Nzioka,Female,19,2025-05-06,Nakuru,Naivasha,MER1076,Bora Stores,Food & Beverage,Nyama Choma Platter,1,164.0,0,164.0,350,Web,Bank Transfer,Web Browser,Failed,,SES713922,
TXN202257,2025-09-04 16:19:39,CUST5172,Onyango Mwende,Male,41,2025-06-11,Nairobi,Langata,MER1038,Nuru Hub,Airtime & Data,Airtime Voucher 250,1,85.0,0,85.0,0,Web,Cash,Web Browser,Completed,,SES702256,
TXN204634,2025-09-04 16:25:46,CUST6284,Mwikali Kimani,Female,26,2024-12-12,Nyeri,Nyeri Town,MER1026,Safi Stores,Agriculture,DAP Fertilizer 50kg,1,9507.0,0,9507.0,350,USSD,M-Pesa,Android,Completed,5,SES704633,1
TXN200652,2025-09-04 16:32:59,CUST5644,Salim Chege,Male,18,2025-02-09,Nairobi,Kasarani,MER1006,Mizizi Traders,Utilities,DSTV Subscription,2,4573.0,0,9146.0,0,Mobile App,M-Pesa,Web Browser,Completed,,SES700652,
TXN203933,2025-09-04 16:51:23,CUST6473,Fatuma Hassan,Female,21,2025-03-03,Nairobi,Westlands,MER1031,Rafiki Hub,Airtime & Data,Safaricom Data 10GB,1,583.0,0,583.0,0,AGENT OUTLET,Cash,Feature Phone,Pending,,SES703932,
TXN211506,2025-09-04 17:37:26,CUST6524,Njoroge Koech,Male,30,2025-04-28,Nakuru,Njoro,MER1047,Safi Ltd,Airtime & Data,Airtel Data 2GB,3,1053.0,10,2843.1,0,Mobile App,Card,Android,Completed,,SES711499,
TXN207744,2025-09-04 17:54:49,CUST6705,Omondi Wachira,Male,26,2025-02-14,Machakos,Athi River,MER1094,Bidii Collection,Health & Beauty,Vitamin C Tablets,2,1318.0,0,2636.0,350,USSD,Card,Feature Phone,Completed,3,SES707741,2
TXN203583,2025-09-04 18:24:32,CUST6021,Odhiambo Ogutu,Male,19,2023-12-24,Kisumu,Nyalenda,MER1062,Bidii Supplies,Transport,Shuttle Ticket,1,1525.0,0,1525.0,0,Mobile App,M-Pesa,Android,Completed,4,SES703582,
TXN204906,2025-09-04 18:42:55,CUST6734,Jelagat Koech,Female,21,2025-06-09,Nairobi,Karen,MER1054,Tumaini Enterprises,Agriculture,Poultry Feed 20kg,2,4963.0,15,8437.1,350,USSD,Airtel Money,Android,Failed,,SES704904,
TXN202757,2025-09-04 18:54:40,CUST6116,Jepkosgei Owino,Female,20,2025-08-09,Nairobi,Karen,MER1018,Furaha Collection,Transport,Boda Ride,1,1892.0,0,1892.0,0,Mobile App,M-Pesa,Web Browser,Completed,,SES702756,
TXN205191,2025-09-04 19:20:56,CUST5208,Wanyonyi Sang,Male,37,2025-03-10,Kilifi,Kilifi Town,MER1108,Bidii Supplies,Food & Beverage,Fresh Juice 1L,2,1851.0,0,3702.0,150,Mobile App,M-Pesa,Android,Completed,4,SES705189,3
TXN204195,2025-09-05 03:04:04,CUST6401,Cherono Langat,Female,37,2025-06-26,Bungoma,Webuye,MER1087,Zawadi Stores,Agriculture,Poultry Feed 20kg,1,11537.0,0,11537.0,0,USSD,M-Pesa,Feature Phone,Completed,,SES704194,
TXN214726,2025-09-05 05:23:43,CUST6126,Mutiso Hassan,Male,25,2024-06-29,Nairobi,Kasarani,MER1054,Tumaini Enterprises,Agriculture,Knapsack Sprayer,1,6506.0,5,6180.7,100,USSD,Card,Android,Completed,,SES714717,2
TXN202573,2025-09-05 06:28:39,CUST5136,Abdi Mburu,Male,26,2024-01-22,Nairobi,Karen,MER1049,Mama Stores,Electronics,Smart TV 32inch,1,19172.0,0,19172.0,250,Web,M-Pesa,Android,Completed,,SES702572,1
TXN207381,2025-09-05 08:19:14,CUST6272,Kanini Sang,Female,22,2024-04-15,Kisumu,Mamboleo,MER1029,Bora Enterprises,Groceries,Green Grams 1kg,1,564.0,0,564.0,0,USSD,M-Pesa,Feature Phone,Completed,,SES707378,
TXN207509,2025-09-05 08:45:00,CUST5261,Omondi Amollo,Male,45,2024-09-12,Kisumu,Mamboleo,MER1012,Rafiki Traders,Airtime & Data,Telkom Bundle 5GB,1,886.0,0,886.0,0,Mobile App,Cash,Android,Completed,,SES707506,
TXN210041,2025-09-05 08:46:20,CUST6726,Njoroge Chege,Male,18,2025-02-21,Kajiado,Kitengela,MER1028,Amani Agencies,Airtime & Data,Airtime Voucher 250,1,996.0,0,996.0,0,USSD,Airtel Money,iOS,Completed,4,SES710035,
TXN201940,2025-09-05 10:19:10,CUST5570,Akinyi Bett,Female,34,2024-07-05,Machakos,Machakos Town,MER1053,Rafiki Hub,Groceries,Unga Maize Flour 2kg,1,1235.0,5,1173.25,100,Agent Outlet,Cash,Feature Phone,Completed,5,SES701939,1
TXN200064,2025-09-05 10:45:21,CUST6527,Jepkosgei Sang,Female,40,2025-07-14,Nairobi,Westlands,MER1111,Nuru Enterprises,Utilities,Internet Monthly,5,1774.0,0,8870.0,0,Mobile App,M-Pesa,Android,Completed,,SES700065,
TXN213468,2025-09-05 10:51:28,CUST5271,Mueni Karanja,Female,25,2025-07-05,Kilifi,Kilifi Town,MER1075,Heri Agencies,Health & Beauty,Shea Butter 250g,2,3656.0,0,7312.0,0,USSD,Airtel Money,Android,Completed,5,SES713460,
TXN209912,2025-09-05 12:34:12,CUST5826,Wanyonyi Bett,Male,32,2025-01-01,Kisumu,Mamboleo,MER1020,Imani Enterprises,Groceries,Green Grams 1kg,5,2364.0,25,8865.0,200,Mobile App,Card,Android,Completed,4,SES709906,2
TXN203830,2025-09-05 13:23:02,CUST5546,Njoki Koech,Female,35,2025-08-09,Uasin Gishu,Eldoret Town,MER1074,Jamii Dukas,Groceries,Unga Maize Flour 2kg,1,882.0,0,882.0,250,Mobile App,M-Pesa,Web Browser,Completed,4,SES703829,2
TXN204052,2025-09-05 13:32:39,CUST5419,Atieno Mbugua,Female,25,2024-08-21,Uasin Gishu,Eldoret Town,MER1096,Pamoja Mart,Groceries,Cooking Oil 3L,8,523.0,0,4184.0,200,Agent Outlet,M-Pesa,Feature Phone,Completed,,SES704051,2
TXN207499,2025-09-05 14:34:12,CUST5791,Wekesa Kiptoo,Male,34,2025-07-27,Nyeri,Othaya,MER1067,Baraka Enterprises,Airtime & Data,Safaricom Airtime 100,4,939.0,0,3756.0,0,USSD,,Feature Phone,Completed,3,SES707496,
TXN202611,2025-09-05 14:41:14,CUST5866,Kiplagat Ogutu,Male,28,2025-08-26,Nakuru,Gilgil,MER1030,Baraka Ltd,Groceries,Cooking Oil 3L,3,1551.0,15,3955.05,150,USSD,M-Pesa,Android,Completed,,SES702610,1
TXN203963,2025-09-05 15:10:56,CUST6726,Njoroge Chege,Male,18,2025-02-21,Kajiado,Kitengela,MER1009,Bora Collection,Health & Beauty,Vitamin C Tablets,8,396.0,0,3168.0,150,Mobile App,M-Pesa,iOS,Completed,,SES703962,3
TXN903963,2025-09-05 15:11:15,CUST6726,Njoroge Chege,Male,18,2025-02-21,Kajiado,Kitengela,MER1009,Bora Collection,Health & Beauty,Vitamin C Tablets,8,396.0,0,3168.0,150,Mobile App,M-Pesa,iOS,Completed,,SES703962,3
TXN213033,2025-09-05 15:14:27,CUST5855,Zawadi Muriuki,Female,24,2025-05-23,Mombasa,Nyali,MER1032,Chapa Enterprises,Transport,Ride Hailing Trip,1,2962.0,20,2369.6,0,Mobile App,M-Pesa,Web Browser,Completed,5,SES713025,
TXN913033,2025-09-05 15:14:37,CUST5855,Zawadi Muriuki,Female,24,2025-05-23,Mombasa,Nyali,MER1032,Chapa Enterprises,Transport,Ride Hailing Trip,1,2962.0,20,2369.6,0,Mobile App,M-Pesa,Web Browser,Completed,5,SES713025,
TXN202726,2025-09-05 15:59:36,CUST5819,Cherono Nzioka,Female,31,2024-03-20,Kisumu,Milimani,MER1119,Mizizi Agencies,Airtime & Data,Safaricom Airtime 100,1,853.0,0,853.0,0,Agent Outlet,Cash,Feature Phone,Completed,,SES702725,
TXN203071,2025-09-05 17:07:18,CUST5041,Jepkosgei Githinji,Female,35,2025-07-15,Mombasa,Likoni,MER1064,Mizizi Traders,Food & Beverage,Pilau Serving,2,1208.0,0,2416.0,250,Mobile App,,Android,Completed,5,SES703070,2
