transaction_id,transaction_timestamp,customer_id,customer_name,gender,age,county,phone_number,channel,transaction_type,merchant_category,device_type,amount_kes,transaction_fee_kes,balance_after_kes,status
TXN0005851,2024-07-03 07:21:09,CUST00321,Waweru Kiprono,Male,34,Mombasa,0740905520,M-Pesa,Airtime Purchase,N/A,Android,1342.14,0.0,71096.53,Completed
TXN0000999,2024-07-03 07:27:21,CUST00655,Chebet Ruto,Male,48,Nairobi,0722153417,M-Pesa,Buy Goods (Till),Hardware,Android,2863.41,45,3753.5,Completed
TXN0002132,2024-07-03 08:52:02,CUST00729,Wanjiku Kiprono,Female,47,Migori,0701819450,M-Pesa,Airtime Purchase,N/A,Feature Phone,1529.9,0.0,145641.05,Completed
TXN0005251,2024-07-03 09:12:08,CUST00413,Kibet Chepkwony,Male,59,Nairobi,0790544659,M-Pesa,Send Money,N/A,Android,18023.46,55,232832.99,Completed
TXN0001288,2024-07-03 09:32:27,CUST00613,Kariuki Waweru,Male,66,Uasin Gishu,0111017342,M-Pesa,Withdraw Cash,N/A,Android,20636.79,105,230320.48,Completed
TXN0005095,2024-07-03 09:41:52,CUST00321,Waweru Kiprono,Male,34,Mombasa,0740905520,M-Pesa,Buy Goods (Till),Clothing,Android,6574.73,55,33667.15,Completed
TXN0005175,2024-07-03 09:54:02,CUST00656,Kariuki Barasa,Female,62,Machakos,0710636767,Airtel Money,Airtime Purchase,N/A,Android,383.68,0.0,218122.14,Completed
TXN0000931,2024-07-03 11:21:09,CUST00153,Nyambura Mutiso,Male,72,Kisumu,0723674840,M-Pesa,Send Money,N/A,Android,28438.38,100,174869.31,Completed
TXN0001370,2024-07-03 13:21:04,CUST00180,Nyambura Waweru,Male,35,Mombasa,0701739746,M-Pesa,Withdraw Cash,N/A,Android,27067.22,100,119979.76,Completed
TXN0004290,2024-07-03 13:23:40,CUST00402,Nabwire Odhiambo,Male,39,Bungoma,0111018335,M-Pesa,Airtime Purchase,N/A,Android,1054.85,0.0,43404.82,Completed
TXN0002443,2024-07-03 15:02:56,CUST00113,Akinyi Ruto,Male,33,Uasin Gishu,0710609055,Equitel,Buy Goods (Till),Supermarket,Android,5149.5,87,81820.25,Completed
TXN0004408,2024-07-03 15:16:22,CUST00105,Mutua Kiprono,Male,27,Nairobi,0723557568,M-Pesa,Pay Bill,School Fees,Android,66665.82,100,26726.18,Completed
TXN0004585,2024-07-03 19:50:42,CUST00194,Wafula Amollo,Male,42,Bomet,0759644741,M-Pesa,Buy Goods (Till),Supermarket,Feature Phone,6109.09,62,138214.43,Completed
TXN0003013,2024-07-03 20:26:49,CUST00338,Wanjiku Wekesa,Female,44,Kisumu,0759534280,M-Pesa,Send Money,N/A,Android,43813.15,0.0,187893.28,Reversed
TXN0003446,2024-07-04 02:21:38,CUST00744,Wafula Wanjala,Male,19,Kisumu,0759518123,M-Pesa,Deposit Cash,N/A,Feature Phone,111189.36,0.0,235667.39,Completed
TXN0002608,2024-07-04 02:51:06,CUST00780,Simiyu Njoroge,Male,51,Nairobi,0701186167,T-Kash,Pay Bill,Rent,Feature Phone,36253.82,108,120324.87,Completed
TXN0004522,2024-07-04 07:21:21,CUST00524,Njoroge Karanja,Female,34,Machakos,0790541749,M-Pesa,Buy Goods (Till),Hardware,iOS,8512.83,55,203153.12,Completed
TXN0003047,2024-07-04 07:30:16,CUST00792,Nyokabi Wekesa,Male,61,Nyeri,0759485436,M-Pesa,Pay Bill,Water Utility,Android,23306.51,108,67861.57,Completed
TXN0005894,2024-07-04 08:40:46,CUST00565,Maina Musyoka,Male,50,Turkana,0723659228,Airtel Money,Send Money,N/A,Android,12847.49,87,160233.69,Completed
TXN0004218,2024-07-04 10:27:09,CUST00249,Omondi Njuguna,Male,55,Uasin Gishu,0723951253,M-Pesa,Deposit Cash,N/A,Android,36047.69,0.0,62743.59,Completed
TXN0003064,2024-07-04 10:47:42,CUST00104,Auma Odhiambo,Female,62,Kajiado,0759065039,M-Pesa,Pay Bill,Insurance,Feature Phone,88320.55,108,169382.91,Completed
TXN0000085,2024-07-04 17:09:25,CUST00111,Maina Langat,Male,48,Mombasa,0722902196,M-Pesa,Buy Goods (Till),Supermarket,Feature Phone,12041.94,55,111771.32,Completed
TXN0003919,2024-07-04 18:13:48,CUST00334,Nasike Ruto,Male,57,Kiambu,0790499225,M-Pesa,Buy Goods (Till),Hardware,Feature Phone,6660.84,87,102009.6,Completed
TXN0005370,2024-07-04 18:22:53,CUST00229,Rotich Gichuru,Male,52,Bungoma,0768735495,M-Pesa,Withdraw Cash,N/A,Android,13747.86,55,248906.8,Completed
TXN0003397,2024-07-04 18:55:10,CUST00379,Nyokabi Musyoka,Female,43,Kilifi,0722336295,Airtel Money,Send Money,N/A,Android,5264.27,55,191163.87,Completed
TXN0005340,2024-07-04 20:19:28,CUST00130,Gitau Musyoka,Female,47,Nairobi,0710377891,M-Pesa,Buy Goods (Till),Hardware,Android,6053.42,0.0,118467.0,Failed
TXN0000642,2024-07-04 21:43:02,CUST00065,Owino Mutiso,Female,53,Kilifi,0768431652,M-Pesa,Send Money,N/A,Android,17661.05,87,133702.31,Completed
TXN0001201,2024-07-04 22:37:54,CUST00051,Wafula Barasa,Male,32,Nakuru,0790052956,M-Pesa,Airtime Purchase,N/A,Feature Phone,398.9,0.0,197588.95,Completed
TXN0002300,2024-07-04 22:56:33,CUST00197,Kiprop Kiplagat,Female,25,Bungoma,0740276864,M-Pesa,Airtime Purchase,N/A,Feature Phone,639.44,0.0,34021.36,Completed
TXN0005547,2024-07-04 23:41:42,CUST00476,Mumbi Musyoka,Female,54,Mombasa,0790646155,Airtel Money,Buy Goods (Till),Electronics,Android,4501.1,45,76206.46,Completed
TXN0001239,2024-07-04 23:57:10,CUST00779,Kamau Kariuki,Male,71,Trans Nzoia,0723302430,M-Pesa,Pay Bill,DSTV/GOTV,Android,20915.86,105,190420.93,Completed
TXN0004970,2024-07-05 02:29:08,CUST00490,Nyokabi Njoroge,Male,56,Kericho,0768187275,M-Pesa,Pay Bill,Rent,Feature Phone,34705.02,100,190768.51,Completed
TXN0004922,2024-07-05 04:13:39,CUST00187,Owino Kamau,Male,48,Nairobi,0768908733,Airtel Money,Buy Goods (Till),Pharmacy,Android,19196.81,55,30135.58,Completed
TXN0005364,2024-07-05 05:26:15,CUST00677,Anyango Ruto,Female,37,Nakuru,0710529641,M-Pesa,Buy Goods (Till),Electronics,Android,15489.04,87,183072.23,Completed
TXN0004715,2024-07-05 07:04:26,CUST00405,Chelagat Mutiso,Female,27,Kilifi,0723896174,M-Pesa,Buy Goods (Till),Restaurant,Android,9650.76,87,160721.03,Completed
TXN0003259,2024-07-05 07:33:01,CUST00676,Anyango Ruto,Male,18,Nairobi,0701158490,M-Pesa,Send Money,N/A,Android,33406.16,105,155047.77,Completed
TXN0000634,2024-07-05 08:39:41,CUST00182,Kibet Wekesa,Female,43,Bomet,0790769732,Airtel Money,Pay Bill,Rent,Android,26367.93,108,61399.08,Completed
TXN0000870,2024-07-05 10:39:57,CUST00483,Achieng Njoroge,Female,24,Nairobi,0759549030,M-Pesa,Buy Goods (Till),Clothing,Android,15017.25,55,224962.91,Completed
TXN0000472,2024-07-05 11:33:38,CUST00398,Kariuki Gichuru,Female,29,Garissa,0740790061,Airtel Money,Withdraw Cash,N/A,Feature Phone,22516.45,100,230204.74,Completed
TXN0001726,2024-07-05 12:38:41,CUST00003,Maina Mutiso,Male,24,Nairobi,0723332041,Airtel Money,Buy Goods (Till),Supermarket,Android,8742.03,62,142967.74,Completed
TXN0002838,2024-07-05 13:30:10,CUST00162,Kiptoo Waweru,Male,44,Uasin Gishu,0710323043,M-Pesa,Pay Bill,DSTV/GOTV,Feature Phone,40962.1,105,56082.83,Completed
TXN0005359,2024-07-05 13:53:19,CUST00315,Kagwe Ochieng,Female,48,Kakamega,0701218005,M-Pesa,Buy Goods (Till),Supermarket,Android,9789.55,87,114025.96,Completed
TXN0004478,2024-07-05 22:12:44,CUST00497,Kirui Ochieng,Female,45,Kiambu,0111402230,M-Pesa,Send Money,N/A,Feature Phone,16128.58,62,119367.09,Completed
TXN0004880,2024-07-05 23:40:51,CUST00473,Ochieng Mutiso,Female,22,Migori,0768049457,M-Pesa,Buy Goods (Till),Supermarket,Android,21121.21,105,115315.82,Completed
TXN0005835,2024-07-06 02:53:54,CUST00651,Omondi Amollo,Female,63,Nairobi,0740708143,Equitel,Buy Goods (Till),Hardware,Android,8531.55,62,167997.64,Completed
TXN0000784,2024-07-06 03:54:16,CUST00564,Cheruiyot Kamau,Male,54,Machakos,0790515165,M-Pesa,Buy Goods (Till),Pharmacy,Android,8206.2,55,3733.27,Completed
TXN0003363,2024-07-06 04:30:32,CUST00794,Barasa Onyango,Female,63,Nakuru,0710905895,M-Pesa,Buy Goods (Till),Pharmacy,Android,6028.01,55,1628.3,Completed
TXN0002529,2024-07-06 06:20:46,CUST00251,Cherono Karanja,Female,41,Nairobi,0790388692,M-Pesa,Send Money,N/A,Feature Phone,27753.24,108,145726.67,Completed
TXN0001618,2024-07-06 06:56:33,CUST00490,Nyokabi Njoroge,Male,56,Kericho,0768187275,M-Pesa,Send Money,N/A,Feature Phone,40326.86,108,66531.37,Completed
TXN0003405,2024-07-06 07:52:45,CUST00383,Gitau Barasa,Female,46,Kilifi,0790111096,M-Pesa,Deposit Cash,N/A,Android,67561.09,0.0,81414.19,Completed
TXN0005987,2024-07-06 08:58:06,CUST00793,Jelagat Waweru,Male,58,Nakuru,0723515140,M-Pesa,Pay Bill,Loan Repayment,Android,44108.76,100,175306.71,Completed
TXN0004130,2024-07-06 09:13:16,CUST00653,Chebet Kiprono,Female,38,Kilifi,0722874116,M-Pesa,Send Money,N/A,Android,21050.42,108,64251.89,Completed
TXN0004182,2024-07-06 11:22:33,CUST00767,Ochieng Owuor,Male,28,Kilifi,0723083435,M-Pesa,Pay Bill,School Fees,Android,70682.48,105,232752.41,Completed
TXN0004011,2024-07-06 12:59:35,CUST00289,Nafula Makau,Female,71,Kisumu,0768850161,M-Pesa,Send Money,N/A,Android,38301.42,108,209946.85,Completed
TXN0004491,2024-07-06 13:03:44,CUST00271,Njoroge Ochieng,Male,68,Nairobi,0740678934,M-Pesa,Pay Bill,SACCO,Android,67216.07,105,11545.82,Completed
TXN0003244,2024-07-06 13:18:54,CUST00072,Wafula Onyango,Female,72,Mombasa,0740332608,M-Pesa,Send Money,N/A,Android,8087.16,62,109052.66,Completed
TXN0003917,2024-07-06 14:00:30,CUST00229,Rotich Gichuru,Male,52,Bungoma,0768735495,M-Pesa,Send Money,N/A,Android,14125.69,62,90399.31,Completed
TXN0001660,2024-07-06 14:19:27,CUST00455,Gitau Otieno,Male,20,Trans Nzoia,0759054784,M-Pesa,Send Money,N/A,Android,21061.27,100,6762.44,Completed
TXN0003110,2024-07-06 15:49:23,CUST00768,Wanjiku Amollo,Female,40,Kiambu,0111878951,M-Pesa,Send Money,N/A,Feature Phone,46081.83,105,196351.09,Completed
TXN0000324,2024-07-06 16:26:00,CUST00451,Chelagat Ochieng,Male,38,Nairobi,0740783244,Airtel Money,Pay Bill,Electricity (KPLC),Android,27588.34,100,214382.84,Completed
TXN0004917,2024-07-06 18:11:18,CUST00427,Simiyu Omollo,Female,49,Nairobi,0759830191,M-Pesa,Withdraw Cash,N/A,iOS,50247.87,105,55357.12,Completed
TXN0001069,2024-07-06 21:57:59,CUST00034,Onyango Waweru,Male,58,Uasin Gishu,0768426077,M-Pesa,Buy Goods (Till),Electronics,Android,17941.21,55,1150.87,Completed
TXN0000975,2024-07-07 01:26:24,CUST00029,Otieno Ochieng,Female,34,Nairobi,0790053749,M-Pesa,Withdraw Cash,N/A,Feature Phone,20732.76,105,188901.38,Completed
TXN0004443,2024-07-07 02:25:35,CUST00652,Otieno Chepkwony,Male,43,Kiambu,0701973526,M-Pesa,Buy Goods (Till),Fuel Station,Feature Phone,3403.64,45,81457.7,Completed
TXN0000447,2024-07-07 05:42:36,CUST00004,Rotich Wanjala,Female,41,Uasin Gishu,0723022021,M-Pesa,Buy Goods (Till),Pharmacy,Android,18431.89,62,239166.91,Completed
TXN0002119,2024-07-07 07:23:05,CUST00045,Kemboi Ruto,Female,22,Kisumu,0111044438,M-Pesa,Send Money,N/A,Android,17191.78,62,106939.25,Completed
TXN0004751,2024-07-07 07:43:20,CUST00664,Anyango Kiplagat,Male,23,Migori,0768912626,M-Pesa,Buy Goods (Till),Electronics,Feature Phone,15158.7,0.0,80574.62,Failed
TXN0003725,2024-07-07 08:50:44,CUST00223,Chebet Wekesa,Male,46,Mombasa,0768137448,M-Pesa,Pay Bill,Electricity (KPLC),Feature Phone,33600.3,100,19887.37,Completed
TXN0005205,2024-07-07 09:58:00,CUST00612,Simiyu Njuguna,Male,24,Nakuru,0722282629,M-Pesa,Send Money,N/A,Feature Phone,13968.04,62,13687.49,Completed
TXN0001528,2024-07-07 10:03:44,CUST00777,Onyango Ruto,Female,45,Mombasa,0768490701,Airtel Money,Pay Bill,SACCO,Feature Phone,134757.76,100,133868.46,Completed
TXN0005518,2024-07-07 10:33:48,CUST00328,Auma Langat,Male,22,Homa Bay,0759289392,M-Pesa,Withdraw Cash,N/A,Android,36617.02,100,168321.94,Completed
TXN0001047,2024-07-07 11:16:40,CUST00572,Nafula Onyango,Female,40,Kericho,0740550753,M-Pesa,Pay Bill,Water Utility,Android,105783.86,108,165102.96,Completed
TXN0003837,2024-07-07 13:24:04,CUST00749,Omondi Sang,Female,38,Nairobi,0111672532,M-Pesa,Send Money,N/A,Android,50481.59,100,232449.93,Completed
TXN0005955,2024-07-07 13:24:17,CUST00327,Akinyi Wekesa,Male,61,Nairobi,0740690236,M-Pesa,Send Money,N/A,Android,19867.2,55,69087.97,Completed
TXN0004606,2024-07-07 13:28:47,CUST00429,Nasike Makau,Female,66,Homa Bay,0740374180,Airtel Money,Airtime Purchase,N/A,Android,357.49,0.0,89230.82,Completed
TXN0005792,2024-07-07 14:13:32,CUST00468,Wambui Langat,Female,36,Mombasa,0790979677,Airtel Money,Send Money,N/A,Android,11910.77,55,237401.92,Completed
TXN0005989,2024-07-07 16:59:15,CUST00588,Mumbi Waweru,Female,50,Bomet,0111387133,M-Pesa,Deposit Cash,N/A,Android,28546.09,0.0,53883.16,Completed
TXN0005740,2024-07-07 17:17:10,CUST00314,Moraa Karanja,Male,26,Mombasa,0740062137,M-Pesa,Send Money,N/A,Android,24496.68,108,7100.76,Completed
TXN0001764,2024-07-07 19:21:23,CUST00142,Njoroge Ochieng,Female,54,Meru,0768833710,T-Kash,Withdraw Cash,N/A,Android,7403.36,55,32434.97,Completed
TXN0002680,2024-07-07 19:43:51,CUST00388,Njoroge Kiplagat,Male,43,Garissa,0790446051,Airtel Money,Airtime Purchase,N/A,Android,953.93,0.0,75943.45,Completed
TXN0000004,2024-07-07 19:47:03,CUST00715,Wangari Kariuki,Male,23,Trans Nzoia,0722570390,M-Pesa,Pay Bill,Insurance,Android,18812.77,87,237640.86,Completed
TXN0002377,2024-07-07 20:21:56,CUST00364,Nafula Kiplagat,Female,62,Kakamega,0723114319,M-Pesa,Send Money,N/A,Android,47247.33,105,8057.88,Completed
TXN0002967,2024-07-07 20:33:58,CUST00308,Wairimu Njoroge,Male,34,Nyeri,0723788685,M-Pesa,Airtime Purchase,N/A,Android,1012.11,0.0,17301.18,Completed
TXN0000502,2024-07-08 07:20:54,CUST00360,Kibet Waweru,Female,59,Kiambu,0723508182,M-Pesa,Airtime Purchase,N/A,Android,967.45,0.0,94991.82,Reversed
TXN0002623,2024-07-08 07:35:02,CUST00075,Ochieng Owuor,Female,35,Kajiado,0790999288,M-Pesa,Buy Goods (Till),Hardware,Android,4133.6,33,204713.39,Completed
TXN0001264,2024-07-08 09:05:57,CUST00178,Chebet Kiprono,Female,23,Nairobi,0701551055,Airtel Money,Airtime Purchase,N/A,Feature Phone,1052.66,0.0,64578.78,Completed
TXN0005720,2024-07-08 09:28:16,CUST00720,Kariuki Ochieng,Male,47,Kiambu,0790123017,M-Pesa,Pay Bill,Insurance,Android,118605.34,100,153811.65,Completed
TXN0002474,2024-07-08 10:37:02,CUST00794,Barasa Onyango,Female,63,Nakuru,0710905895,M-Pesa,Pay Bill,Insurance,Android,60627.04,108,75352.97,Completed
TXN0005842,2024-07-08 13:37:31,CUST00593,Kagwe Wekesa,Female,39,Kericho,0740108906,M-Pesa,Deposit Cash,N/A,Feature Phone,33952.35,0.0,34785.3,Completed
TXN0000366,2024-07-08 14:30:27,CUST00420,Auma Kamau,Male,22,Kakamega,0710744906,M-Pesa,Pay Bill,Rent,Android,44341.55,100,204181.16,Completed
TXN0002091,2024-07-08 14:42:17,CUST00160,Kemboi Owuor,Male,32,Nakuru,0790098964,M-Pesa,Pay Bill,SACCO,iOS,112511.03,108,230632.24,Completed
TXN0002436,2024-07-08 17:34:00,CUST00701,Owino Kimani,Male,36,Nairobi,0768679492,T-Kash,Withdraw Cash,N/A,Android,17202.35,87,175005.06,Completed
TXN0004405,2024-07-08 17:44:29,CUST00757,Cherono Mutiso,Female,67,Nyeri,0740077382,M-Pesa,Pay Bill,School Fees,Feature Phone,51436.18,108,195925.65,Completed
TXN0003219,2024-07-08 20:48:35,CUST00771,Cherono Barasa,Female,30,Nairobi,0759781757,M-Pesa,Pay Bill,Loan Repayment,Android,39567.66,100,192055.2,Completed
TXN0005074,2024-07-08 21:25:21,CUST00535,Mwangi Makau,Male,60,Mombasa,0710804737,M-Pesa,Buy Goods (Till),Hardware,Android,12861.77,0.0,62206.89,Failed
TXN0003666,2024-07-08 21:28:01,CUST00179,Njoroge Waweru,Male,42,Bungoma,0759995131,M-Pesa,Send Money,N/A,Android,17124.59,55,189122.72,Completed
TXN0002479,2024-07-08 23:06:47,CUST00649,Chebet Onyango,Male,18,Kisumu,0701382261,M-Pesa,Withdraw Cash,N/A,Feature Phone,14316.66,0.0,167360.24,Failed
TXN0003422,2024-07-09 08:54:54,CUST00399,Gitau Otieno,Female,39,Kiambu,0740022735,M-Pesa,Pay Bill,DSTV/GOTV,Android,73746.57,108,71122.7,Completed
TXN0005900,2024-07-09 10:00:02,CUST00414,Waweru Njuguna,Female,68,Kiambu,0740167781,M-Pesa,Deposit Cash,N/A,Android,37469.76,0.0,121873.2,Completed
TXN0000884,2024-07-09 10:11:00,CUST00253,Njeri Barasa,Male,63,Kisumu,0710755182,M-Pesa,Pay Bill,Internet (ISP),Android,62117.46,108,28128.27,Completed
TXN0000542,2024-07-09 14:01:34,CUST00524,Njoroge Karanja,Female,34,Machakos,0790541749,M-Pesa,Pay Bill,Electricity (KPLC),iOS,26285.48,0.0,157028.18,Reversed
TXN0005672,2024-07-09 14:08:18,CUST00105,Mutua Kiprono,Male,27,Nairobi,0723557568,M-Pesa,Pay Bill,SACCO,Android,47686.35,108,90537.04,Completed
TXN0001105,2024-07-09 14:22:07,CUST00296,Nyokabi Ruto,Female,36,Nairobi,0759457613,M-Pesa,Buy Goods (Till),Fuel Station,Android,14832.84,55,694.77,Completed
TXN0004647,2024-07-09 15:39:39,CUST00532,Maina Waweru,Male,69,Nakuru,0710440342,M-Pesa,Deposit Cash,N/A,Android,97231.75,0.0,183798.28,Completed
TXN0000558,2024-07-09 16:03:19,CUST00067,Wanjiku Makau,Female,27,Nakuru,0710072630,M-Pesa,Buy Goods (Till),Pharmacy,Android,17642.04,62,95242.73,Completed
TXN0003794,2024-07-09 17:14:21,CUST00317,Jelagat Wanjala,Male,48,Kericho,0710241576,M-Pesa,Pay Bill,DSTV/GOTV,Android,102300.15,100,129718.18,Completed
TXN0001742,2024-07-10 00:48:42,CUST00635,Rotich Njuguna,Male,67,Bungoma,0710227601,M-Pesa,Buy Goods (Till),Electronics,Android,7987.32,62,11722.75,Completed
TXN0000796,2024-07-10 02:38:58,CUST00688,Achieng Kiprono,Male,30,Nakuru,0790878533,M-Pesa,Send Money,N/A,Android,10050.33,55,186465.75,Completed
TXN0003748,2024-07-10 07:03:13,CUST00502,Waweru Odhiambo,Female,52,Kiambu,0768464710,M-Pesa,Buy Goods (Till),Pharmacy,Feature Phone,5788.15,62,113021.06,Completed
TXN0003055,2024-07-10 07:03:23,CUST00215,Kariuki Kiplagat,Male,50,Nakuru,0701811786,M-Pesa,Buy Goods (Till),Pharmacy,Feature Phone,22387.63,100,48530.63,Completed
TXN0002530,2024-07-10 09:03:37,CUST00580,Wanjiku Waweru,Female,59,Kakamega,0722838415,M-Pesa,Pay Bill,Insurance,Android,113878.57,108,113448.95,Completed
TXN0000938,2024-07-10 09:27:23,CUST00613,Kariuki Waweru,Male,66,Uasin Gishu,0111017342,M-Pesa,Deposit Cash,N/A,Android,113242.97,0.0,151527.28,Completed
TXN0002984,2024-07-10 10:02:40,CUST00667,Ochieng Makau,Male,37,Machakos,0701035220,M-Pesa,Send Money,N/A,Android,22939.97,100,210182.4,Completed
TXN0003545,2024-07-10 11:56:50,CUST00302,Njoroge Sang,Male,46,Nakuru,0722451375,T-Kash,Airtime Purchase,N/A,Android,526.41,0.0,175307.97,Completed
TXN0005903,2024-07-10 12:24:36,CUST00437,Anyango Njuguna,Female,18,Kisumu,0701447802,M-Pesa,Withdraw Cash,N/A,Android,39987.16,108,61759.5,Completed
TXN0005269,2024-07-10 12:40:14,CUST00510,Nasike Odhiambo,Female,33,Bomet,0710378096,Airtel Money,Pay Bill,Rent,Android,28970.99,108,16662.33,Completed
TXN0001777,2024-07-10 14:06:28,CUST00161,Ochieng Mutiso,Female,62,Nakuru,0710215228,M-Pesa,Deposit Cash,N/A,Android,62279.71,0.0,37352.01,Completed
TXN0000591,2024-07-10 15:35:16,CUST00272,Simiyu Wabwire,Male,48,Kiambu,0722001549,M-Pesa,Withdraw Cash,N/A,Android,40237.14,100,231205.45,Completed
TXN0004544,2024-07-10 17:28:45,CUST00286,Chebet Onyango,Male,60,Machakos,0111539972,T-Kash,Withdraw Cash,N/A,iOS,30461.94,100,187179.98,Completed
TXN0004805,2024-07-10 19:45:40,CUST00459,Kamau Ochieng,Female,42,Nakuru,0722315072,Equitel,Withdraw Cash,N/A,Android,3578.29,33,217165.69,Completed
TXN0002219,2024-07-10 21:04:59,CUST00241,Cheruiyot Kamau,Female,45,Migori,0710640394,M-Pesa,Airtime Purchase,N/A,iOS,833.4,0.0,108956.65,Failed
TXN0004967,2024-07-11 07:56:29,CUST00624,Auma Karanja,Female,39,Nairobi,0111675962,M-Pesa,Pay Bill,Electricity (KPLC),Feature Phone,71304.08,108,93019.59,Completed
TXN0001415,2024-07-11 08:30:13,CUST00217,Kibet Omollo,Male,44,Homa Bay,0111203591,Airtel Money,Airtime Purchase,N/A,iOS,801.41,0.0,11225.9,Completed
TXN0005408,2024-07-11 09:58:49,CUST00575,Maina Onyango,Female,52,Nairobi,0723588419,M-Pesa,Pay Bill,Internet (ISP),Android,97988.75,105,248584.18,Completed
TXN0001573,2024-07-11 09:58:53,CUST00098,Onyango Sang,Female,54,Kilifi,0701686939,M-Pesa,Reversal,N/A,Android,27798.85,0.0,99380.17,Completed
TXN0004015,2024-07-11 11:07:01,CUST00021,Onyango Mutiso,Female,66,Migori,0722499022,T-Kash,Buy Goods (Till),Hardware,Feature Phone,2797.63,45,127789.39,Completed
TXN0002941,2024-07-11 12:21:17,CUST00636,Ochieng Waweru,Female,59,Kiambu,0768137119,M-Pesa,Buy Goods (Till),Electronics,Feature Phone,14781.26,62,88363.31,Completed
TXN0003326,2024-07-11 12:56:00,CUST00209,Adhiambo Owuor,Female,56,Kisumu,0768208941,M-Pesa,Buy Goods (Till),Fuel Station,Android,10298.53,87,240915.31,Completed
TXN0004679,2024-07-11 13:03:38,CUST00156,Kiprop Odhiambo,Female,60,Garissa,0710631557,M-Pesa,Send Money,N/A,Android,32374.66,105,65643.96,Completed
TXN0002659,2024-07-11 14:49:35,CUST00738,Waweru Omollo,Male,24,Meru,0710567862,M-Pesa,Send Money,N/A,iOS,27371.98,100,142007.12,Completed
TXN0003225,2024-07-11 16:46:19,CUST00714,Cherono Ochieng,Male,24,Nairobi,0111025057,M-Pesa,Airtime Purchase,N/A,Android,1844.58,0.0,67885.48,Completed
TXN0005428,2024-07-11 17:24:32,CUST00060,Maina Chepkwony,Female,20,Mombasa,0111217880,Airtel Money,Pay Bill,Water Utility,Android,69547.78,108,63937.11,Completed
TXN0004378,2024-07-11 18:28:10,CUST00658,Mumbi Wekesa,Male,42,Mombasa,0768213785,M-Pesa,Pay Bill,School Fees,Feature Phone,67140.21,108,2970.45,Completed
TXN0002801,2024-07-11 19:10:11,CUST00729,Wanjiku Kiprono,Female,47,Migori,0701819450,M-Pesa,Airtime Purchase,N/A,Feature Phone,791.75,0.0,117565.99,Completed
TXN0002145,2024-07-11 20:23:04,CUST00291,Wangari Owuor,Female,68,Bungoma,0790603476,T-Kash,Pay Bill,DSTV/GOTV,Android,29484.17,100,22904.81,Completed
TXN0004305,2024-07-11 20:50:45,CUST00626,Njeri Njoroge,Female,21,Kakamega,0710911572,M-Pesa,Send Money,N/A,Android,7330.09,62,159301.56,Completed
TXN0003573,2024-07-11 21:45:02,CUST00535,Mwangi Makau,Male,60,Mombasa,0710804737,M-Pesa,Buy Goods (Till),Clothing,Android,20314.43,105,54144.02,Completed
TXN0004629,2024-07-11 22:19:49,CUST00277,Nasike Wabwire,Male,49,Nairobi,0768406085,M-Pesa,Buy Goods (Till),Clothing,Feature Phone,12568.89,55,208766.75,Completed
TXN0003032,2024-07-12 00:45:51,CUST00687,Mumbi Wabwire,Male,59,Kajiado,0740790537,Equitel,Buy Goods (Till),Clothing,Android,11388.89,87,46181.17,Completed
TXN0002027,2024-07-12 07:06:14,CUST00523,Onyango Kiprono,Female,23,Kiambu,0759423949,M-Pesa,Pay Bill,School Fees,Android,112478.81,100,189002.18,Completed
TXN0004083,2024-07-12 07:08:31,CUST00123,Kiprop Gichuru,Female,61,Bomet,0111675221,M-Pesa,Send Money,N/A,Feature Phone,2870.33,45,91349.13,Completed
TXN0005813,2024-07-12 07:14:53,CUST00184,Nafula Musyoka,Female,26,Kakamega,0740214345,M-Pesa,Send Money,N/A,Android,32344.65,105,125796.58,Completed
TXN0005126,2024-07-12 07:15:11,CUST00571,Wairimu Waweru,Male,53,Mombasa,0722896610,Airtel Money,Pay Bill,Loan Repayment,Android,8762.09,55,142461.28,Completed
